base_rate,candidate_id,coverage,lift_pp,mode,passed_count,passed_positive_count,positive_count,precision,recall,regime,signal_count,stage,ticker
0.26666666666666666,stage3:BIDU:926c6f7918c9,0.5333333333333333,23.333333333333332,filtered,8,4,4,0.5,1.0,train,15,stage3,BIDU
0.25,stage3:BIDU:926c6f7918c9,1.0,0.0,baseline,8,2,2,0.25,1.0,oos,8,stage3,BIDU
0.25,stage3:BIDU:926c6f7918c9,0.375,8.333333333333332,filtered,3,1,2,0.3333333333333333,0.5,oos,8,stage3,BIDU
0.4230769230769231,stage3:BMA:0c978464f9dd,1.0,0.0,baseline,26,11,11,0.4230769230769231,1.0,stress,26,stage3,BMA
0.4230769230769231,stage3:BMA:0c978464f9dd,0.15384615384615385,7.6923076923076925,filtered,4,2,11,0.5,0.18181818181818182,stress,26,stage3,BMA
0.625,stage3:BMA:0c978464f9dd,1.0,0.0,baseline,48,30,30,0.625,1.0,train,48,stage3,BMA
0.625,stage3:BMA:0c978464f9dd,0.1875,37.5,filtered,9,9,30,1.0,0.3,train,48,stage3,BMA
0.5714285714285714,stage3:BMA:0c978464f9dd,1.0,0.0,baseline,28,16,16,0.5714285714285714,1.0,oos,28,stage3,BMA
0.5714285714285714,stage3:BMA:0c978464f9dd,0.25,-28.57142857142857,filtered,7,2,16,0.2857142857142857,0.125,oos,28,stage3,BMA
0.17142857142857143,stage3:BN:d264957fe5f6,1.0,0.0,baseline,70,12,12,0.17142857142857143,1.0,stress,70,stage3,BN
0.17142857142857143,stage3:BN:d264957fe5f6,0.22857142857142856,-17.142857142857142,filtered,16,0,12,0.0,0.0,stress,70,stage3,BN
