path,path_kind,type,risk,size_bytes,size_human,file_count,recent_modified_utc,days_since_modified,reachable,reachable_from,reference_count,last_reference_trace,git_tracked,git_last_commit_date,git_last_commit,protected_reason,decision_reason
exp_fix_range_predictor_stage2_v3_true3_stage2gate_fixed_20260705_001/predictors_all.jsonl,file,ONE_OFF_EXPERIMENT_ARTIFACT,REVIEW,17675882,16.86MiB,1,2026-07-05T08:07:06.637223+00:00,5.241,False,,0,none in active import/literal graph,False,,,,outside confirmed current batch; research evidence may matter
exp_fix_range_predictor_stage2_v3_true3_stage2gate_fixed_20260705_001/summary.json,file,ONE_OFF_EXPERIMENT_ARTIFACT,REVIEW,6228,6.08KiB,1,2026-07-05T08:07:07.442222+00:00,5.241,False,,0,none in active import/literal graph,False,,,,outside confirmed current batch; research evidence may matter
exp_hsbc_high0p7_soft_nod0_finalaudit_smoke_20260706_001/all_candidates.jsonl,file,ONE_OFF_EXPERIMENT_ARTIFACT,REVIEW,888884,868.05KiB,1,2026-07-06T04:25:45.985287+00:00,4.395,False,,0,none in active import/literal graph,False,,,,outside confirmed current batch; research evidence may matter
exp_hsbc_high0p7_soft_nod0_finalaudit_smoke_20260706_001/summary.json,file,ONE_OFF_EXPERIMENT_ARTIFACT,REVIEW,646683,631.53KiB,1,2026-07-06T04:25:46.026287+00:00,4.395,False,,0,none in active import/literal graph,False,,,,outside confirmed current batch; research evidence may matter
exp_hsbc_high0p7_soft_nod0_finalaudit_smoke_20260706_001/survival_pass.jsonl,file,ONE_OFF_EXPERIMENT_ARTIFACT,REVIEW,109194,106.63KiB,1,2026-07-06T04:25:45.902287+00:00,4.395,False,,0,none in active import/literal graph,False,,,,outside confirmed current batch; research evidence may matter
exp_hsbc_high0p7_soft_nod0_finalaudit_smoke_20260706_001/true_validation_pass.jsonl,file,ONE_OFF_EXPERIMENT_ARTIFACT,REVIEW,0,0.00B,1,2026-07-06T04:25:45.986287+00:00,4.395,False,,0,none in active import/literal graph,False,,,,outside confirmed current batch; research evidence may matter
exp_hsbc_high0p7_soft_nod0_finalaudit_smoke_20260706_001/validation_pool_min_signal.jsonl,file,ONE_OFF_EXPERIMENT_ARTIFACT,REVIEW,81567,79.66KiB,1,2026-07-06T04:25:45.988287+00:00,4.395,False,,0,none in active import/literal graph,False,,,,outside confirmed current batch; research evidence may matter
exp_hsbc_high0p7_soft_nod0_trainconsistent_smoke_20260706_001/all_candidates.jsonl,file,ONE_OFF_EXPERIMENT_ARTIFACT,REVIEW,890036,869.18KiB,1,2026-07-06T04:34:58.402297+00:00,4.389,False,,0,none in active import/literal graph,False,,,,outside confirmed current batch; research evidence may matter
exp_hsbc_high0p7_soft_nod0_trainconsistent_smoke_20260706_001/summary.json,file,ONE_OFF_EXPERIMENT_ARTIFACT,REVIEW,647492,632.32KiB,1,2026-07-06T04:34:58.441298+00:00,4.389,False,,0,none in active import/literal graph,False,,,,outside confirmed current batch; research evidence may matter
exp_hsbc_high0p7_soft_nod0_trainconsistent_smoke_20260706_001/survival_pass.jsonl,file,ONE_OFF_EXPERIMENT_ARTIFACT,REVIEW,109194,106.63KiB,1,2026-07-06T04:34:58.217298+00:00,4.389,False,,0,none in active import/literal graph,False,,,,outside confirmed current batch; research evidence may matter
exp_hsbc_high0p7_soft_nod0_trainconsistent_smoke_20260706_001/train_consistency_pass.jsonl,file,ONE_OFF_EXPERIMENT_ARTIFACT,REVIEW,0,0.00B,1,2026-07-06T04:34:58.403298+00:00,4.389,False,,0,none in active import/literal graph,False,,,,outside confirmed current batch; research evidence may matter
exp_hsbc_high0p7_soft_nod0_trainconsistent_smoke_20260706_001/true_validation_pass.jsonl,file,ONE_OFF_EXPERIMENT_ARTIFACT,REVIEW,0,0.00B,1,2026-07-06T04:34:58.403298+00:00,4.389,False,,0,none in active import/literal graph,False,,,,outside confirmed current batch; research evidence may matter
exp_hsbc_high0p7_soft_nod0_trainconsistent_smoke_20260706_001/validation_pool_min_signal.jsonl,file,ONE_OFF_EXPERIMENT_ARTIFACT,REVIEW,81567,79.66KiB,1,2026-07-06T04:34:58.312298+00:00,4.389,False,,0,none in active import/literal graph,False,,,,outside confirmed current batch; research evidence may matter
exp_hsbc_payoff_two_gene_fullfeature_stage2_rolling_ga_5d_high0p5_separate_highlow_soft_stress_validation_20260706_001/all_candidates.jsonl,file,ONE_OFF_EXPERIMENT_ARTIFACT,REVIEW,7774845,7.41MiB,1,2026-07-06T04:16:13.094313+00:00,4.402,False,,0,none in active import/literal graph,False,,,,outside confirmed current batch; research evidence may matter
exp_hsbc_payoff_two_gene_fullfeature_stage2_rolling_ga_5d_high0p5_separate_highlow_soft_stress_validation_20260706_001/summary.json,file,ONE_OFF_EXPERIMENT_ARTIFACT,REVIEW,780585,762.29KiB,1,2026-07-06T04:16:13.213313+00:00,4.402,False,,0,none in active import/literal graph,False,,,,outside confirmed current batch; research evidence may matter
exp_hsbc_payoff_two_gene_fullfeature_stage2_rolling_ga_5d_high0p5_separate_highlow_soft_stress_validation_20260706_001/survival_pass.jsonl,file,ONE_OFF_EXPERIMENT_ARTIFACT,REVIEW,2282253,2.18MiB,1,2026-07-06T04:16:13.155313+00:00,4.402,False,,0,none in active import/literal graph,False,,,,outside confirmed current batch; research evidence may matter
exp_hsbc_payoff_two_gene_fullfeature_stage2_rolling_ga_5d_high0p7_separate_highlow_soft_nod0_finalaudit_20260706_001/all_candidates.jsonl,file,ONE_OFF_EXPERIMENT_ARTIFACT,REVIEW,8326329,7.94MiB,1,2026-07-06T04:27:12.484132+00:00,4.394,False,,0,none in active import/literal graph,False,,,,outside confirmed current batch; research evidence may matter
exp_hsbc_payoff_two_gene_fullfeature_stage2_rolling_ga_5d_high0p7_separate_highlow_soft_nod0_finalaudit_20260706_001/summary.json,file,ONE_OFF_EXPERIMENT_ARTIFACT,REVIEW,1294996,1.24MiB,1,2026-07-06T04:27:12.590132+00:00,4.394,False,,0,none in active import/literal graph,False,,,,outside confirmed current batch; research evidence may matter
exp_hsbc_payoff_two_gene_fullfeature_stage2_rolling_ga_5d_high0p7_separate_highlow_soft_nod0_finalaudit_20260706_001/survival_pass.jsonl,file,ONE_OFF_EXPERIMENT_ARTIFACT,REVIEW,2789210,2.66MiB,1,2026-07-06T04:27:11.988133+00:00,4.394,False,,0,none in active import/literal graph,False,,,,outside confirmed current batch; research evidence may matter
exp_hsbc_payoff_two_gene_fullfeature_stage2_rolling_ga_5d_high0p7_separate_highlow_soft_nod0_finalaudit_20260706_001/true_validation_pass.jsonl,file,ONE_OFF_EXPERIMENT_ARTIFACT,REVIEW,27747,27.10KiB,1,2026-07-06T04:27:12.500132+00:00,4.394,False,,0,none in active import/literal graph,False,,,,outside confirmed current batch; research evidence may matter
exp_hsbc_payoff_two_gene_fullfeature_stage2_rolling_ga_5d_high0p7_separate_highlow_soft_nod0_finalaudit_20260706_001/validation_pool_min_signal.jsonl,file,ONE_OFF_EXPERIMENT_ARTIFACT,REVIEW,513425,501.39KiB,1,2026-07-06T04:27:12.513132+00:00,4.394,False,,0,none in active import/literal graph,False,,,,outside confirmed current batch; research evidence may matter
exp_hsbc_payoff_two_gene_fullfeature_stage2_rolling_ga_5d_high0p7_separate_highlow_soft_nod0_trainconsistent_20260706_001/all_candidates.jsonl,file,ONE_OFF_EXPERIMENT_ARTIFACT,REVIEW,8335928,7.95MiB,1,2026-07-06T04:36:22.008148+00:00,4.388,False,,0,none in active import/literal graph,False,,,,outside confirmed current batch; research evidence may matter
exp_hsbc_payoff_two_gene_fullfeature_stage2_rolling_ga_5d_high0p7_separate_highlow_soft_nod0_trainconsistent_20260706_001/summary.json,file,ONE_OFF_EXPERIMENT_ARTIFACT,REVIEW,1339885,1.28MiB,1,2026-07-06T04:36:22.102148+00:00,4.388,False,,0,none in active import/literal graph,False,,,,outside confirmed current batch; research evidence may matter
exp_hsbc_payoff_two_gene_fullfeature_stage2_rolling_ga_5d_high0p7_separate_highlow_soft_nod0_trainconsistent_20260706_001/survival_pass.jsonl,file,ONE_OFF_EXPERIMENT_ARTIFACT,REVIEW,2789210,2.66MiB,1,2026-07-06T04:36:21.000150+00:00,4.388,False,,0,none in active import/literal graph,False,,,,outside confirmed current batch; research evidence may matter
exp_hsbc_payoff_two_gene_fullfeature_stage2_rolling_ga_5d_high0p7_separate_highlow_soft_nod0_trainconsistent_20260706_001/train_consistency_pass.jsonl,file,ONE_OFF_EXPERIMENT_ARTIFACT,REVIEW,57047,55.71KiB,1,2026-07-06T04:36:22.024148+00:00,4.388,False,,0,none in active import/literal graph,False,,,,outside confirmed current batch; research evidence may matter
exp_hsbc_payoff_two_gene_fullfeature_stage2_rolling_ga_5d_high0p7_separate_highlow_soft_nod0_trainconsistent_20260706_001/true_validation_pass.jsonl,file,ONE_OFF_EXPERIMENT_ARTIFACT,REVIEW,0,0.00B,1,2026-07-06T04:36:22.025148+00:00,4.388,False,,0,none in active import/literal graph,False,,,,outside confirmed current batch; research evidence may matter
exp_hsbc_payoff_two_gene_fullfeature_stage2_rolling_ga_5d_high0p7_separate_highlow_soft_nod0_trainconsistent_20260706_001/validation_pool_min_signal.jsonl,file,ONE_OFF_EXPERIMENT_ARTIFACT,REVIEW,513426,501.39KiB,1,2026-07-06T04:36:21.516149+00:00,4.388,False,,0,none in active import/literal graph,False,,,,outside confirmed current batch; research evidence may matter
exp_hsbc_payoff_two_gene_fullfeature_stage2_rolling_ga_5d_high0p7_separate_highlow_soft_stress_validation_20260706_001/all_candidates.jsonl,file,ONE_OFF_EXPERIMENT_ARTIFACT,REVIEW,7750426,7.39MiB,1,2026-07-06T04:16:12.469314+00:00,4.402,False,,0,none in active import/literal graph,False,,,,outside confirmed current batch; research evidence may matter
exp_hsbc_payoff_two_gene_fullfeature_stage2_rolling_ga_5d_high0p7_separate_highlow_soft_stress_validation_20260706_001/summary.json,file,ONE_OFF_EXPERIMENT_ARTIFACT,REVIEW,778767,760.51KiB,1,2026-07-06T04:16:12.573314+00:00,4.402,False,,0,none in active import/literal graph,False,,,,outside confirmed current batch; research evidence may matter
exp_hsbc_payoff_two_gene_fullfeature_stage2_rolling_ga_5d_high0p7_separate_highlow_soft_stress_validation_20260706_001/survival_pass.jsonl,file,ONE_OFF_EXPERIMENT_ARTIFACT,REVIEW,1759006,1.68MiB,1,2026-07-06T04:16:12.516314+00:00,4.402,False,,0,none in active import/literal graph,False,,,,outside confirmed current batch; research evidence may matter
exp_hsbc_payoff_two_gene_fullfeature_stage2_rolling_ga_5d_high0p7_soft_stress_validation_smoke_20260706_001/all_candidates.jsonl,file,ONE_OFF_EXPERIMENT_ARTIFACT,REVIEW,596882,582.89KiB,1,2026-07-06T04:14:47.549466+00:00,4.403,False,,0,none in active import/literal graph,False,,,,outside confirmed current batch; research evidence may matter
exp_hsbc_payoff_two_gene_fullfeature_stage2_rolling_ga_5d_high0p7_soft_stress_validation_smoke_20260706_001/summary.json,file,ONE_OFF_EXPERIMENT_ARTIFACT,REVIEW,352612,344.35KiB,1,2026-07-06T04:14:47.568466+00:00,4.403,False,,0,none in active import/literal graph,False,,,,outside confirmed current batch; research evidence may matter
exp_hsbc_payoff_two_gene_fullfeature_stage2_rolling_ga_5d_high0p7_soft_stress_validation_smoke_20260706_001/survival_pass.jsonl,file,ONE_OFF_EXPERIMENT_ARTIFACT,REVIEW,0,0.00B,1,2026-07-06T04:14:47.549466+00:00,4.403,False,,0,none in active import/literal graph,False,,,,outside confirmed current batch; research evidence may matter
exp_lasr_6survivors_20260612_1938/REPORT.md,file,DOCUMENTATION_OR_NOTE,REVIEW,6020,5.88KiB,1,2026-06-12T19:38:29.668414+00:00,27.761,False,,0,none in active import/literal graph,True,2026-06-12T21:30:09+00:00,8212aa9,,documentation/history value requires review
exp_lasr_exitga_20260612_1950/REPORT.md,file,DOCUMENTATION_OR_NOTE,REVIEW,4725,4.61KiB,1,2026-06-12T19:55:33.643579+00:00,27.749,False,,0,none in active import/literal graph,True,2026-06-12T21:30:09+00:00,8212aa9,,documentation/history value requires review
exp_lasr_exitga_20260612_1950/compare_metrics.csv,file,ONE_OFF_EXPERIMENT_ARTIFACT,REVIEW,6953,6.79KiB,1,2026-06-12T19:55:33.639579+00:00,27.749,False,,0,none in active import/literal graph,True,2026-06-12T21:30:09+00:00,8212aa9,,outside confirmed current batch; research evidence may matter
exp_lasr_exitga_20260612_1950/config.json,file,ONE_OFF_EXPERIMENT_ARTIFACT,REVIEW,3186,3.11KiB,1,2026-06-12T19:55:33.638579+00:00,27.749,False,,0,none in active import/literal graph,True,2026-06-12T21:30:09+00:00,8212aa9,,outside confirmed current batch; research evidence may matter
exp_lasr_exitga_20260612_1950/exit_params_compare.json,file,ONE_OFF_EXPERIMENT_ARTIFACT,REVIEW,3705,3.62KiB,1,2026-06-12T19:55:33.642579+00:00,27.749,False,,0,none in active import/literal graph,True,2026-06-12T21:30:09+00:00,8212aa9,,outside confirmed current batch; research evidence may matter
exp_lasr_exitga_20260612_1950/history.csv,file,ONE_OFF_EXPERIMENT_ARTIFACT,REVIEW,7030,6.87KiB,1,2026-06-12T19:55:33.638579+00:00,27.749,False,,0,none in active import/literal graph,True,2026-06-12T21:30:09+00:00,8212aa9,,outside confirmed current batch; research evidence may matter
exp_lasr_exitga_20260612_1950/run.log,file,LOG_ARTIFACT,REVIEW,9659,9.43KiB,1,2026-06-12T19:55:33.653579+00:00,27.749,False,,0,none in active import/literal graph,True,2026-06-12T21:30:09+00:00,8212aa9,,generated log not referenced by active path; retention policy required
exp_lasr_exitga_20260612_1950/run_exitga.py,file,DEAD_OR_MANUAL_SCRIPT,REVIEW,20535,20.05KiB,1,2026-06-12T19:49:43.591206+00:00,27.753,False,,0,none in active import/literal graph,True,2026-06-12T21:30:09+00:00,8212aa9,,no active import/reference reachability; manual invocation remains possible
exp_lasr_exitga_20260612_1950/top_results.jsonl,file,ONE_OFF_EXPERIMENT_ARTIFACT,REVIEW,65865,64.32KiB,1,2026-06-12T19:55:33.642579+00:00,27.749,False,,0,none in active import/literal graph,True,2026-06-12T21:30:09+00:00,8212aa9,,outside confirmed current batch; research evidence may matter
exp_lasr_exitswap_20260612_1945/REPORT.md,file,DOCUMENTATION_OR_NOTE,REVIEW,4090,3.99KiB,1,2026-06-12T19:44:21.578782+00:00,27.757,False,,0,none in active import/literal graph,True,2026-06-12T21:30:09+00:00,8212aa9,,documentation/history value requires review
exp_lasr_exitswap_20260612_1945/exit_params.json,file,ONE_OFF_EXPERIMENT_ARTIFACT,REVIEW,2918,2.85KiB,1,2026-06-12T19:44:21.578782+00:00,27.757,False,,0,none in active import/literal graph,True,2026-06-12T21:30:09+00:00,8212aa9,,outside confirmed current batch; research evidence may matter
exp_lasr_exitswap_20260612_1945/metrics.csv,file,ONE_OFF_EXPERIMENT_ARTIFACT,REVIEW,3101,3.03KiB,1,2026-06-12T19:44:21.574782+00:00,27.757,False,,0,none in active import/literal graph,True,2026-06-12T21:30:09+00:00,8212aa9,,outside confirmed current batch; research evidence may matter
exp_lasr_exitswap_20260612_1945/run_exitswap.py,file,DEAD_OR_MANUAL_SCRIPT,REVIEW,11232,10.97KiB,1,2026-06-12T19:44:14.814794+00:00,27.757,False,,0,none in active import/literal graph,True,2026-06-12T21:30:09+00:00,8212aa9,,no active import/reference reachability; manual invocation remains possible
exp_lasr_exitswap_20260612_1945/trades.jsonl,file,ONE_OFF_EXPERIMENT_ARTIFACT,REVIEW,236938,231.38KiB,1,2026-06-12T19:44:21.578782+00:00,27.757,False,,0,none in active import/literal graph,True,2026-06-12T21:30:09+00:00,8212aa9,,outside confirmed current batch; research evidence may matter
exp_lasr_gatecheck_20260612_1910/REPORT.md,file,DOCUMENTATION_OR_NOTE,REVIEW,4277,4.18KiB,1,2026-06-12T19:34:18.226865+00:00,27.764,False,,0,none in active import/literal graph,True,2026-06-12T21:30:09+00:00,8212aa9,,documentation/history value requires review
exp_lasr_multiyear_20260612_1845/REPORT.md,file,DOCUMENTATION_OR_NOTE,REVIEW,3239,3.16KiB,1,2026-06-12T18:51:27.589467+00:00,27.794,False,,0,none in active import/literal graph,True,2026-06-12T21:30:09+00:00,8212aa9,,documentation/history value requires review
exp_lasr_multiyear_20260612_1845/config.json,file,ONE_OFF_EXPERIMENT_ARTIFACT,REVIEW,1845,1.80KiB,1,2026-06-12T18:51:27.346468+00:00,27.794,False,,0,none in active import/literal graph,True,2026-06-12T21:30:09+00:00,8212aa9,,outside confirmed current batch; research evidence may matter
exp_lasr_multiyear_20260612_1845/period_metrics.csv,file,ONE_OFF_EXPERIMENT_ARTIFACT,REVIEW,94697,92.48KiB,1,2026-06-12T18:51:27.352468+00:00,27.794,False,,0,none in active import/literal graph,True,2026-06-12T21:30:09+00:00,8212aa9,,outside confirmed current batch; research evidence may matter
exp_lasr_multiyear_20260612_1845/survival_summary.csv,file,ONE_OFF_EXPERIMENT_ARTIFACT,REVIEW,32254,31.50KiB,1,2026-06-12T18:51:27.354468+00:00,27.794,False,,0,none in active import/literal graph,True,2026-06-12T21:30:09+00:00,8212aa9,,outside confirmed current batch; research evidence may matter
exp_lasr_multiyear_20260612_1845/trades.jsonl,file,ONE_OFF_EXPERIMENT_ARTIFACT,REVIEW,13139321,12.53MiB,1,2026-06-12T18:51:27.588467+00:00,27.794,False,,0,none in active import/literal graph,True,2026-06-12T21:30:09+00:00,8212aa9,,outside confirmed current batch; research evidence may matter
exp_lasr_reverse_20260612_1856/REPORT.md,file,DOCUMENTATION_OR_NOTE,REVIEW,4654,4.54KiB,1,2026-06-12T19:28:43.697465+00:00,27.768,False,,0,none in active import/literal graph,True,2026-06-12T21:30:09+00:00,8212aa9,,documentation/history value requires review
exp_lasr_reverse_20260612_1856/config.json,file,ONE_OFF_EXPERIMENT_ARTIFACT,REVIEW,2022,1.97KiB,1,2026-06-12T19:28:43.533465+00:00,27.768,False,,0,none in active import/literal graph,True,2026-06-12T21:30:09+00:00,8212aa9,,outside confirmed current batch; research evidence may matter
exp_lasr_reverse_20260612_1856/period_metrics.csv,file,ONE_OFF_EXPERIMENT_ARTIFACT,REVIEW,71633,69.95KiB,1,2026-06-12T19:28:43.538465+00:00,27.768,False,,0,none in active import/literal graph,True,2026-06-12T21:30:09+00:00,8212aa9,,outside confirmed current batch; research evidence may matter
exp_lasr_reverse_20260612_1856/run.log,file,LOG_ARTIFACT,REVIEW,7258,7.09KiB,1,2026-06-12T19:28:43.697465+00:00,27.768,False,,0,none in active import/literal graph,True,2026-06-12T21:30:09+00:00,8212aa9,,generated log not referenced by active path; retention policy required
exp_lasr_reverse_20260612_1856/run_reverse.py,file,DEAD_OR_MANUAL_SCRIPT,REVIEW,18026,17.60KiB,1,2026-06-12T18:56:58.088876+00:00,27.79,False,,0,none in active import/literal graph,True,2026-06-12T21:30:09+00:00,8212aa9,,no active import/reference reachability; manual invocation remains possible
